id,edad,genero,sentimiento_serguridad,satisfaccion,covid_positivo,covid_prueba,covid_sintomas,covid_conocido_sintomas,covid_contacto_sintomas,covid_prevencion,covid_tratar,covid_atencion_puesto_salud,covid_desempleo,covid_depresion,covid_conflictos,covid_internados,covid_muerte,covid_higiene,servicio_agua,servicio_desague,servicio_telefono,servicio_internet,servicio_electricidad,cal_servicio_agua,cal_servicio_telefono,cal_servicio_internet,cal_servicio_electricidad,cal_servicio_basura,cal_servicio_seguridad,cal_servicio_mant_parq,cal_servicio_desague,muni_recojo_basura,muni_man_parques,tiempo_comercial,tiempo_cultural,tiempo_escuela,tiempo_universidad,tiempo_salud,tiempo_aux_rap,tiempo_via_principal,tiempo_iglesia,vivienda_m2,vivienda_m2_precio,vivienda_vivir_anios,vivienda_cuartos,vivienda_pisos,vivienda_banos,valoracion_vivienda,gasto_alimentos,gasto_vestido,gasto_edu,gasto_salud,gasto_transpor,gasto_diversion,alr_calles_pavimentadas,alr_zonas_verdes,alr_parques_recreativas,alr_auxilio_rap,jefe_ocu,distrito,zona,hogar_ingresos_cuantos,ingreso_familiar,f_menor18,f_hombre,f_mujer,idiomas,lugar_n
454,23,0,0,6,0,1,0,1,0,50,100,0,1,0,1,1,0,4,1,1,0,0,1,4,3,4,4,3,3,4,4,1,1,0,5.5,5.5,0,0,0,5.5,5.5,100,1000,5,1,1,0,1100,300,100,100,100,0,20,1,1,1,1,1,1, Centro de huancayo,1,300,0,0,2,1,Junin
454,23,0,0,6,0,1,0,1,0,50,100,0,1,0,1,1,0,4,1,1,0,0,1,4,3,4,4,3,3,4,4,1,1,0,0,0,25.5,25.5,25.5,0,0,100,1000,5,1,1,0,1100,300,100,100,100,0,20,1,1,1,1,1,1, Centro de huancayo,1,300,0,0,2,1,Junin
455,33,1,1,4,0,0,0,1,0,500,0,0,1,1,1,0,0,5,1,1,1,1,1,4,3,3,4,3,2,2,3,1,1,25.5,0,25.5,0,25.5,25.5,0,25.5,90,150,5,1,1,3,50000,1000,0,0,500,100,0,1,0,1,0,4,3, Bantanyacu,3,2000,0,2,4,1,Junin
455,33,1,1,4,0,0,0,1,0,500,0,0,1,1,1,0,0,5,1,1,1,1,1,4,3,3,4,3,2,2,3,1,1,0,45,0,0,0,0,0,0,90,150,5,1,1,3,50000,1000,0,0,500,100,0,1,0,1,0,4,3, Bantanyacu,3,2000,0,2,4,1,Junin
455,33,1,1,4,0,0,0,1,0,500,0,0,1,1,1,0,0,5,1,1,1,1,1,4,3,3,4,3,2,2,3,1,1,0,0,0,15.5,0,0,0,0,90,150,5,1,1,3,50000,1000,0,0,500,100,0,1,0,1,0,4,3, Bantanyacu,3,2000,0,2,4,1,Junin
455,33,1,1,4,0,0,0,1,0,500,0,0,1,1,1,0,0,5,1,1,1,1,1,4,3,3,4,3,2,2,3,1,1,0,0,0,0,0,0,5.5,0,90,150,5,1,1,3,50000,1000,0,0,500,100,0,1,0,1,0,4,3, Bantanyacu,3,2000,0,2,4,1,Junin
456,26,0,1,8,1,1,0,1,1,30,30,0,0,1,0,0,0,5,1,1,0,0,1,4,2,2,4,4,4,4,4,1,1,25.5,0,0,25.5,0,25.5,0,0,100,35,3,1,2,3,45,100,0,350,100,50,0,1,0,0,1,2,3, Tres esquinas,3,600,1,2,2,1,Junin
456,26,0,1,8,1,1,0,1,1,30,30,0,0,1,0,0,0,5,1,1,0,0,1,4,2,2,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,100,35,3,1,2,3,45,100,0,350,100,50,0,1,0,0,1,2,3, Tres esquinas,3,600,1,2,2,1,Junin
456,26,0,1,8,1,1,0,1,1,30,30,0,0,1,0,0,0,5,1,1,0,0,1,4,2,2,4,4,4,4,4,1,1,0,0,5.5,0,5.5,0,5.5,0,100,35,3,1,2,3,45,100,0,350,100,50,0,1,0,0,1,2,3, Tres esquinas,3,600,1,2,2,1,Junin
456,26,0,1,8,1,1,0,1,1,30,30,0,0,1,0,0,0,5,1,1,0,0,1,4,2,2,4,4,4,4,4,1,1,0,0,0,0,0,0,0,15.5,100,35,3,1,2,3,45,100,0,350,100,50,0,1,0,0,1,2,3, Tres esquinas,3,600,1,2,2,1,Junin
457,32,0,1,6,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,1,0,0,1,4,4,4,4,4,4,0,4,1,1,25.5,25.5,25.5,0,25.5,25.5,0,0,60,300,2,3,1,1,18000,200,0,100,0,0,0,0,0,0,0,2,3, Pio pata,1,300,2,0,0,1,Lima
457,32,0,1,6,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,1,0,0,1,4,4,4,4,4,4,0,4,1,1,0,0,0,45,0,0,0,45,60,300,2,3,1,1,18000,200,0,100,0,0,0,0,0,0,0,2,3, Pio pata,1,300,2,0,0,1,Lima
457,32,0,1,6,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,1,0,0,1,4,4,4,4,4,4,0,4,1,1,0,0,0,0,0,0,15.5,0,60,300,2,3,1,1,18000,200,0,100,0,0,0,0,0,0,0,2,3, Pio pata,1,300,2,0,0,1,Lima
458,31,1,1,6,1,0,0,0,0,100,100,1,0,0,0,0,0,5,1,1,0,0,1,3,0,0,3,3,3,3,3,1,1,15.5,15.5,0,0,0,0,0,15.5,60,800,5,2,1,1,48000,600,0,150,100,100,200,1,1,1,1,2,3, Ciudad universitaria,1,1600,0,1,1,1,Junin
458,31,1,1,6,1,0,0,0,0,100,100,1,0,0,0,0,0,5,1,1,0,0,1,3,0,0,3,3,3,3,3,1,1,0,0,5.5,5.5,5.5,5.5,5.5,0,60,800,5,2,1,1,48000,600,0,150,100,100,200,1,1,1,1,2,3, Ciudad universitaria,1,1600,0,1,1,1,Junin
459,28,0,1,4,0,1,1,1,0,700,300,0,1,1,1,0,0,5,1,1,1,1,1,4,3,3,4,4,3,3,3,1,1,15.5,15.5,15.5,0,0,0,0,0,100,500,3,1,3,1,5000,500,200,300,300,300,200,1,1,1,0,1,3, La esperanza,3,1500,0,1,1,1,Huancayo
459,28,0,1,4,0,1,1,1,0,700,300,0,1,1,1,0,0,5,1,1,1,1,1,4,3,3,4,4,3,3,3,1,1,0,0,0,5.5,5.5,5.5,5.5,5.5,100,500,3,1,3,1,5000,500,200,300,300,300,200,1,1,1,0,1,3, La esperanza,3,1500,0,1,1,1,Huancayo
460,26,0,1,8,0,0,0,0,0,200,100,0,1,0,0,0,0,5,1,1,0,1,1,4,3,4,4,2,3,2,3,0,0,45,45,45,45,0,0,0,0,70,100,1,1,4,1,100,900,200,200,200,200,0,0,1,0,0,2,3, Jupavi,1,1500,2,0,0,1,Junin
460,26,0,1,8,0,0,0,0,0,200,100,0,1,0,0,0,0,5,1,1,0,1,1,4,3,4,4,2,3,2,3,0,0,0,0,0,0,25.5,25.5,0,25.5,70,100,1,1,4,1,100,900,200,200,200,200,0,0,1,0,0,2,3, Jupavi,1,1500,2,0,0,1,Junin
460,26,0,1,8,0,0,0,0,0,200,100,0,1,0,0,0,0,5,1,1,0,1,1,4,3,4,4,2,3,2,3,0,0,0,0,0,0,0,0,15.5,0,70,100,1,1,4,1,100,900,200,200,200,200,0,0,1,0,0,2,3, Jupavi,1,1500,2,0,0,1,Junin
461,26,0,1,7,0,1,1,1,0,150,0,0,0,0,1,1,1,5,1,1,1,1,1,4,3,3,4,3,3,3,4,1,1,90,90,0,90,90,0,0,0,14.87,45,5,4,2,3,75000,1000,1000,1500,1000,800,600,0,1,0,0,1,1, Cajas chico,2,3500,0,2,2,2,Lima
461,26,0,1,7,0,1,1,1,0,150,0,0,0,0,1,1,1,5,1,1,1,1,1,4,3,3,4,3,3,3,4,1,1,0,0,45,0,0,0,0,0,14.87,45,5,4,2,3,75000,1000,1000,1500,1000,800,600,0,1,0,0,1,1, Cajas chico,2,3500,0,2,2,2,Lima
461,26,0,1,7,0,1,1,1,0,150,0,0,0,0,1,1,1,5,1,1,1,1,1,4,3,3,4,3,3,3,4,1,1,0,0,0,0,0,25.5,0,25.5,14.87,45,5,4,2,3,75000,1000,1000,1500,1000,800,600,0,1,0,0,1,1, Cajas chico,2,3500,0,2,2,2,Lima
461,26,0,1,7,0,1,1,1,0,150,0,0,0,0,1,1,1,5,1,1,1,1,1,4,3,3,4,3,3,3,4,1,1,0,0,0,0,0,0,15.5,0,14.87,45,5,4,2,3,75000,1000,1000,1500,1000,800,600,0,1,0,0,1,1, Cajas chico,2,3500,0,2,2,2,Lima
462,18,0,0,1,0,0,1,1,1,300,300,0,1,1,1,1,0,5,1,1,0,1,1,4,3,4,5,4,4,2,5,1,1,15.5,0,15.5,15.5,0,0,15.5,0,49,16,5,4,3,2,62000,600,200,150,150,200,150,1,1,1,0,1,1, San carlos,2,990,1,1,2,2,Junin
462,18,0,0,1,0,0,1,1,1,300,300,0,1,1,1,1,0,5,1,1,0,1,1,4,3,4,5,4,4,2,5,1,1,0,25.5,0,0,25.5,0,0,25.5,49,16,5,4,3,2,62000,600,200,150,150,200,150,1,1,1,0,1,1, San carlos,2,990,1,1,2,2,Junin
462,18,0,0,1,0,0,1,1,1,300,300,0,1,1,1,1,0,5,1,1,0,1,1,4,3,4,5,4,4,2,5,1,1,0,0,0,0,0,45,0,0,49,16,5,4,3,2,62000,600,200,150,150,200,150,1,1,1,0,1,1, San carlos,2,990,1,1,2,2,Junin
463,27,0,0,6,0,0,1,1,0,50,0,0,0,1,1,0,0,2,1,1,0,0,1,1,0,0,2,3,3,3,2,1,1,45,45,0,45,0,0,0,0,50,300,5,2,1,1,1500,50,10,0,20,10,0,0,1,1,0,1,3, Shullu uclo,1,100,1,3,3,1,Pilcomayo
463,27,0,0,6,0,0,1,1,0,50,0,0,0,1,1,0,0,2,1,1,0,0,1,1,0,0,2,3,3,3,2,1,1,0,0,25.5,0,25.5,0,0,0,50,300,5,2,1,1,1500,50,10,0,20,10,0,0,1,1,0,1,3, Shullu uclo,1,100,1,3,3,1,Pilcomayo
463,27,0,0,6,0,0,1,1,0,50,0,0,0,1,1,0,0,2,1,1,0,0,1,1,0,0,2,3,3,3,2,1,1,0,0,0,0,0,15.5,15.5,0,50,300,5,2,1,1,1500,50,10,0,20,10,0,0,1,1,0,1,3, Shullu uclo,1,100,1,3,3,1,Pilcomayo
463,27,0,0,6,0,0,1,1,0,50,0,0,0,1,1,0,0,2,1,1,0,0,1,1,0,0,2,3,3,3,2,1,1,0,0,0,0,0,0,0,5.5,50,300,5,2,1,1,1500,50,10,0,20,10,0,0,1,1,0,1,3, Shullu uclo,1,100,1,3,3,1,Pilcomayo
464,24,0,1,9,0,1,0,0,0,100,0,0,1,0,0,0,0,3,1,1,0,1,1,5,4,4,3,4,4,4,5,1,1,15.5,0,0,15.5,15.5,0,0,15.5,500,500,5,1,5,1,500,500,200,1000,100,0,0,1,1,1,1,2,3, Pio pata,0,2000,2,1,1,1,Ucayali
464,24,0,1,9,0,1,0,0,0,100,0,0,1,0,0,0,0,3,1,1,0,1,1,5,4,4,3,4,4,4,5,1,1,0,45,0,0,0,0,0,0,500,500,5,1,5,1,500,500,200,1000,100,0,0,1,1,1,1,2,3, Pio pata,0,2000,2,1,1,1,Ucayali
464,24,0,1,9,0,1,0,0,0,100,0,0,1,0,0,0,0,3,1,1,0,1,1,5,4,4,3,4,4,4,5,1,1,0,0,5.5,0,0,5.5,5.5,0,500,500,5,1,5,1,500,500,200,1000,100,0,0,1,1,1,1,2,3, Pio pata,0,2000,2,1,1,1,Ucayali
465,35,0,0,8,0,1,1,1,1,500,100,1,1,1,1,3,0,5,1,1,1,1,1,4,4,4,4,5,5,5,4,1,0,5.5,0,0,0,0,0,0,0,60,700,3,2,2,1,250000,500,100,400,100,300,100,0,0,0,0,1,3, Umuto,1,3000,1,0,0,1,Tarma
465,35,0,0,8,0,1,1,1,1,500,100,1,1,1,1,3,0,5,1,1,1,1,1,4,4,4,4,5,5,5,4,1,0,0,15.5,0,0,0,0,0,0,60,700,3,2,2,1,250000,500,100,400,100,300,100,0,0,0,0,1,3, Umuto,1,3000,1,0,0,1,Tarma
465,35,0,0,8,0,1,1,1,1,500,100,1,1,1,1,3,0,5,1,1,1,1,1,4,4,4,4,5,5,5,4,1,0,0,0,25.5,25.5,25.5,25.5,25.5,25.5,60,700,3,2,2,1,250000,500,100,400,100,300,100,0,0,0,0,1,3, Umuto,1,3000,1,0,0,1,Tarma
466,32,0,1,8,0,1,0,0,0,100,0,0,0,0,0,0,0,5,1,1,0,1,1,4,4,4,4,4,4,4,4,1,1,15.5,0,15.5,0,0,15.5,0,15.5,100,800,5,1,2,2,100000,2000,500,400,100,400,100,0,1,1,0,2,2, Azapampa,2,5000,2,1,2,1,Huancato
466,32,0,1,8,0,1,0,0,0,100,0,0,0,0,0,0,0,5,1,1,0,1,1,4,4,4,4,4,4,4,4,1,1,0,25.5,0,0,25.5,0,0,0,100,800,5,1,2,2,100000,2000,500,400,100,400,100,0,1,1,0,2,2, Azapampa,2,5000,2,1,2,1,Huancato
466,32,0,1,8,0,1,0,0,0,100,0,0,0,0,0,0,0,5,1,1,0,1,1,4,4,4,4,4,4,4,4,1,1,0,0,0,45,0,0,0,0,100,800,5,1,2,2,100000,2000,500,400,100,400,100,0,1,1,0,2,2, Azapampa,2,5000,2,1,2,1,Huancato
466,32,0,1,8,0,1,0,0,0,100,0,0,0,0,0,0,0,5,1,1,0,1,1,4,4,4,4,4,4,4,4,1,1,0,0,0,0,0,0,5.5,0,100,800,5,1,2,2,100000,2000,500,400,100,400,100,0,1,1,0,2,2, Azapampa,2,5000,2,1,2,1,Huancato
467,28,1,1,10,1,0,0,0,0,500,5000,1,0,1,1,1,0,2,1,1,1,1,1,5,5,5,5,5,5,5,5,1,1,15.5,15.5,15.5,0,15.5,15.5,0,0,360,3500,3,3,2,2,1260000,800,100,0,1000,500,100,1,0,1,0,2,2, Pishupyacun,3,10000,0,3,2,1,Junin
467,28,1,1,10,1,0,0,0,0,500,5000,1,0,1,1,1,0,2,1,1,1,1,1,5,5,5,5,5,5,5,5,1,1,0,0,0,25.5,0,0,0,0,360,3500,3,3,2,2,1260000,800,100,0,1000,500,100,1,0,1,0,2,2, Pishupyacun,3,10000,0,3,2,1,Junin
467,28,1,1,10,1,0,0,0,0,500,5000,1,0,1,1,1,0,2,1,1,1,1,1,5,5,5,5,5,5,5,5,1,1,0,0,0,0,0,0,5.5,5.5,360,3500,3,3,2,2,1260000,800,100,0,1000,500,100,1,0,1,0,2,2, Pishupyacun,3,10000,0,3,2,1,Junin
468,28,1,1,10,1,0,0,0,0,500,5000,1,0,1,1,1,0,2,1,1,1,1,1,5,5,5,5,5,5,5,5,1,1,15.5,15.5,15.5,0,15.5,15.5,0,0,360,3500,3,3,2,2,1260000,800,100,0,1000,500,100,1,0,1,0,2,2, Pishupyacun,3,10000,0,3,2,1,Junin
468,28,1,1,10,1,0,0,0,0,500,5000,1,0,1,1,1,0,2,1,1,1,1,1,5,5,5,5,5,5,5,5,1,1,0,0,0,25.5,0,0,0,0,360,3500,3,3,2,2,1260000,800,100,0,1000,500,100,1,0,1,0,2,2, Pishupyacun,3,10000,0,3,2,1,Junin
468,28,1,1,10,1,0,0,0,0,500,5000,1,0,1,1,1,0,2,1,1,1,1,1,5,5,5,5,5,5,5,5,1,1,0,0,0,0,0,0,5.5,5.5,360,3500,3,3,2,2,1260000,800,100,0,1000,500,100,1,0,1,0,2,2, Pishupyacun,3,10000,0,3,2,1,Junin
469,34,1,1,9,0,1,1,1,0,200,0,0,0,0,0,1,1,5,1,1,0,1,1,4,4,3,4,3,3,3,4,1,1,15.5,0,0,15.5,15.5,15.5,0,15.5,160,2000,5,1,3,1,320000,1500,400,500,200,300,100,1,1,1,1,1,1, San antonio,2,8000,1,2,2,1,Satipo
469,34,1,1,9,0,1,1,1,0,200,0,0,0,0,0,1,1,5,1,1,0,1,1,4,4,3,4,3,3,3,4,1,1,0,25.5,25.5,0,0,0,0,0,160,2000,5,1,3,1,320000,1500,400,500,200,300,100,1,1,1,1,1,1, San antonio,2,8000,1,2,2,1,Satipo
469,34,1,1,9,0,1,1,1,0,200,0,0,0,0,0,1,1,5,1,1,0,1,1,4,4,3,4,3,3,3,4,1,1,0,0,0,0,0,0,5.5,0,160,2000,5,1,3,1,320000,1500,400,500,200,300,100,1,1,1,1,1,1, San antonio,2,8000,1,2,2,1,Satipo
470,30,0,0,5,1,0,0,0,0,1500,2000,1,0,1,0,0,0,5,1,1,1,1,1,3,5,5,5,3,3,3,3,1,1,45,45,45,45,0,45,0,45,80,400,5,4,1,2,830000,800,400,400,800,400,200,0,1,1,0,2,2, Azapampa,2,3000,2,2,0,1,Huancayo
470,30,0,0,5,1,0,0,0,0,1500,2000,1,0,1,0,0,0,5,1,1,1,1,1,3,5,5,5,3,3,3,3,1,1,0,0,0,0,25.5,0,0,0,80,400,5,4,1,2,830000,800,400,400,800,400,200,0,1,1,0,2,2, Azapampa,2,3000,2,2,0,1,Huancayo
470,30,0,0,5,1,0,0,0,0,1500,2000,1,0,1,0,0,0,5,1,1,1,1,1,3,5,5,5,3,3,3,3,1,1,0,0,0,0,0,0,15.5,0,80,400,5,4,1,2,830000,800,400,400,800,400,200,0,1,1,0,2,2, Azapampa,2,3000,2,2,0,1,Huancayo
471,35,0,0,5,0,0,0,1,0,500,500,0,1,1,1,0,1,5,1,1,0,1,1,3,3,3,3,3,3,3,3,1,1,25.5,0,25.5,0,0,0,0,0,60,400,5,5,2,2,3500000,900,500,500,800,400,300,1,1,1,1,1,3, La florida,2,2500,0,4,1,2,Junin
471,35,0,0,5,0,0,0,1,0,500,500,0,1,1,1,0,1,5,1,1,0,1,1,3,3,3,3,3,3,3,3,1,1,0,45,0,45,45,0,0,0,60,400,5,5,2,2,3500000,900,500,500,800,400,300,1,1,1,1,1,3, La florida,2,2500,0,4,1,2,Junin
471,35,0,0,5,0,0,0,1,0,500,500,0,1,1,1,0,1,5,1,1,0,1,1,3,3,3,3,3,3,3,3,1,1,0,0,0,0,0,15.5,15.5,15.5,60,400,5,5,2,2,3500000,900,500,500,800,400,300,1,1,1,1,1,3, La florida,2,2500,0,4,1,2,Junin
472,45,1,0,6,1,0,0,0,0,400,400,1,0,1,1,0,0,4,1,1,1,1,1,3,3,4,3,2,2,3,3,1,1,5.5,5.5,5.5,0,0,0,0,5.5,140,560,5,4,1,2,80000,400,200,300,500,200,200,1,1,0,0,1,1, Centro de huancayo,1,2000,0,2,2,2,Junin
472,45,1,0,6,1,0,0,0,0,400,400,1,0,1,1,0,0,4,1,1,1,1,1,3,3,4,3,2,2,3,3,1,1,0,0,0,15.5,15.5,15.5,15.5,0,140,560,5,4,1,2,80000,400,200,300,500,200,200,1,1,0,0,1,1, Centro de huancayo,1,2000,0,2,2,2,Junin
473,45,0,0,6,0,1,0,1,0,500,500,0,0,1,1,0,0,5,1,1,0,1,1,2,2,3,3,2,2,2,3,1,0,25.5,25.5,25.5,0,25.5,25.5,25.5,25.5,200,400,5,4,2,2,40000,700,400,400,600,200,200,1,1,1,0,1,1, Palian,2,2400,1,2,3,2,Junin
473,45,0,0,6,0,1,0,1,0,500,500,0,0,1,1,0,0,5,1,1,0,1,1,2,2,3,3,2,2,2,3,1,0,0,0,0,5.5,0,0,0,0,200,400,5,4,2,2,40000,700,400,400,600,200,200,1,1,1,0,1,1, Palian,2,2400,1,2,3,2,Junin
474,28,0,1,9,0,0,0,0,0,300,0,0,1,0,0,0,0,5,1,1,0,0,1,4,4,0,4,4,4,4,4,1,1,15.5,15.5,0,15.5,0,0,0,0,10,700,1,2,2,1,7000,500,100,100,300,100,100,1,1,1,1,1,3, Umuto,1,1800,0,1,1,1,Junin
474,28,0,1,9,0,0,0,0,0,300,0,0,1,0,0,0,0,5,1,1,0,0,1,4,4,0,4,4,4,4,4,1,1,0,0,5.5,0,5.5,5.5,5.5,5.5,10,700,1,2,2,1,7000,500,100,100,300,100,100,1,1,1,1,1,3, Umuto,1,1800,0,1,1,1,Junin
475,25,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,5,3,5,4,5,3,5,1,0,0,0,0,0,0,0,0,0,58,50000,2,2,0,0,50000,50,50,100,50,100,100,1,0,0,0,2,3, Ciudad universitaria,2,8000,2,2,0,1,Huancayo
475,25,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,5,3,5,4,5,3,5,1,0,0,15.5,15.5,0,0,15.5,0,0,58,50000,2,2,0,0,50000,50,50,100,50,100,100,1,0,0,0,2,3, Ciudad universitaria,2,8000,2,2,0,1,Huancayo
475,25,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,5,3,5,4,5,3,5,1,0,0,0,0,45,0,0,0,0,58,50000,2,2,0,0,50000,50,50,100,50,100,100,1,0,0,0,2,3, Ciudad universitaria,2,8000,2,2,0,1,Huancayo
475,25,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,5,3,5,4,5,3,5,1,0,0,0,0,0,5.5,0,5.5,5.5,58,50000,2,2,0,0,50000,50,50,100,50,100,100,1,0,0,0,2,3, Ciudad universitaria,2,8000,2,2,0,1,Huancayo
476,25,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,5,3,5,4,5,3,5,1,0,0,0,0,0,0,0,0,0,58,50000,2,2,0,0,50000,50,50,100,50,100,100,1,0,0,0,2,3, Ciudad universitaria,2,8000,2,2,0,1,Huancayo
476,25,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,5,3,5,4,5,3,5,1,0,0,15.5,15.5,0,0,15.5,0,0,58,50000,2,2,0,0,50000,50,50,100,50,100,100,1,0,0,0,2,3, Ciudad universitaria,2,8000,2,2,0,1,Huancayo
476,25,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,5,3,5,4,5,3,5,1,0,0,0,0,45,0,0,0,0,58,50000,2,2,0,0,50000,50,50,100,50,100,100,1,0,0,0,2,3, Ciudad universitaria,2,8000,2,2,0,1,Huancayo
476,25,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,5,3,5,4,5,3,5,1,0,0,0,0,0,5.5,0,5.5,5.5,58,50000,2,2,0,0,50000,50,50,100,50,100,100,1,0,0,0,2,3, Ciudad universitaria,2,8000,2,2,0,1,Huancayo
477,25,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,5,3,5,4,5,3,5,1,0,0,0,0,0,0,0,0,0,58,50000,2,2,0,0,50000,50,50,100,50,100,100,1,0,0,0,2,3, Ciudad universitaria,2,8000,2,2,0,1,Huancayo
477,25,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,5,3,5,4,5,3,5,1,0,0,15.5,15.5,0,0,15.5,0,0,58,50000,2,2,0,0,50000,50,50,100,50,100,100,1,0,0,0,2,3, Ciudad universitaria,2,8000,2,2,0,1,Huancayo
477,25,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,5,3,5,4,5,3,5,1,0,0,0,0,45,0,0,0,0,58,50000,2,2,0,0,50000,50,50,100,50,100,100,1,0,0,0,2,3, Ciudad universitaria,2,8000,2,2,0,1,Huancayo
477,25,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,5,3,5,4,5,3,5,1,0,0,0,0,0,5.5,0,5.5,5.5,58,50000,2,2,0,0,50000,50,50,100,50,100,100,1,0,0,0,2,3, Ciudad universitaria,2,8000,2,2,0,1,Huancayo
478,28,0,0,6,0,1,0,0,0,400,400,0,0,1,1,1,0,5,1,1,0,1,1,3,3,3,3,3,2,2,3,1,1,15.5,0,0,0,0,0,0,15.5,80,100,4,3,1,2,5600000,500,300,300,500,200,200,1,1,1,1,1,3, Tres esquinas,2,2400,2,1,1,2,Huancayo
478,28,0,0,6,0,1,0,0,0,400,400,0,0,1,1,1,0,5,1,1,0,1,1,3,3,3,3,3,2,2,3,1,1,0,25.5,25.5,25.5,25.5,0,25.5,0,80,100,4,3,1,2,5600000,500,300,300,500,200,200,1,1,1,1,1,3, Tres esquinas,2,2400,2,1,1,2,Huancayo
478,28,0,0,6,0,1,0,0,0,400,400,0,0,1,1,1,0,5,1,1,0,1,1,3,3,3,3,3,2,2,3,1,1,0,0,0,0,0,5.5,0,0,80,100,4,3,1,2,5600000,500,300,300,500,200,200,1,1,1,1,1,3, Tres esquinas,2,2400,2,1,1,2,Huancayo
479,30,0,0,5,0,1,0,0,0,409,400,0,0,1,0,0,0,5,1,1,0,0,1,3,2,3,3,3,2,2,3,1,1,15.5,0,0,0,0,0,0,15.5,70,800,5,4,2,2,4000000,600,200,300,500,200,200,1,1,1,0,1,3, Tres esquinas,2,2500,0,2,2,1,Junin
479,30,0,0,5,0,1,0,0,0,409,400,0,0,1,0,0,0,5,1,1,0,0,1,3,2,3,3,3,2,2,3,1,1,0,25.5,25.5,25.5,25.5,25.5,25.5,0,70,800,5,4,2,2,4000000,600,200,300,500,200,200,1,1,1,0,1,3, Tres esquinas,2,2500,0,2,2,1,Junin
480,28,0,0,4,0,1,0,1,1,400,200,0,0,1,1,0,1,5,1,1,0,0,1,3,2,2,3,2,2,2,3,1,0,25.5,25.5,25.5,0,25.5,25.5,25.5,25.5,50,900,4,3,1,1,6700000,500,200,200,400,300,200,0,0,0,0,1,2, La esperanza,2,2000,0,2,1,1,Junin
480,28,0,0,4,0,1,0,1,1,400,200,0,0,1,1,0,1,5,1,1,0,0,1,3,2,2,3,2,2,2,3,1,0,0,0,0,45,0,0,0,0,50,900,4,3,1,1,6700000,500,200,200,400,300,200,0,0,0,0,1,2, La esperanza,2,2000,0,2,1,1,Junin
481,29,0,0,4,0,1,0,1,0,400,300,0,0,1,0,1,0,5,1,1,0,0,1,3,3,3,3,1,1,1,3,1,0,45,45,45,0,0,0,0,45,60,1000,5,4,2,1,9800000,500,200,300,300,200,100,0,0,0,0,1,3, Ciudad universitaria,1,1600,1,1,3,1,Huancayo
481,29,0,0,4,0,1,0,1,0,400,300,0,0,1,0,1,0,5,1,1,0,0,1,3,3,3,3,1,1,1,3,1,0,0,0,0,15.5,0,0,15.5,0,60,1000,5,4,2,1,9800000,500,200,300,300,200,100,0,0,0,0,1,3, Ciudad universitaria,1,1600,1,1,3,1,Huancayo
481,29,0,0,4,0,1,0,1,0,400,300,0,0,1,0,1,0,5,1,1,0,0,1,3,3,3,3,1,1,1,3,1,0,0,0,0,0,25.5,25.5,0,0,60,1000,5,4,2,1,9800000,500,200,300,300,200,100,0,0,0,0,1,3, Ciudad universitaria,1,1600,1,1,3,1,Huancayo
482,30,0,0,6,0,1,0,1,0,500,500,0,0,1,0,1,1,5,1,1,0,1,1,3,2,2,3,3,3,3,3,1,1,25.5,25.5,25.5,0,25.5,25.5,0,25.5,100,10000,5,5,1,2,200000,700,400,300,600,200,100,1,1,1,0,1,3, Pio pata,2,2500,2,1,3,1,Junin
482,30,0,0,6,0,1,0,1,0,500,500,0,0,1,0,1,1,5,1,1,0,1,1,3,2,2,3,3,3,3,3,1,1,0,0,0,45,0,0,45,0,100,10000,5,5,1,2,200000,700,400,300,600,200,100,1,1,1,0,1,3, Pio pata,2,2500,2,1,3,1,Junin
483,29,1,1,7,0,1,0,1,0,650,400,0,1,1,0,2,1,5,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,25.5,25.5,25.5,0,0,0,25.5,25.5,30,900,2,4,2,2,400000,800,500,400,700,300,400,1,1,1,1,1,3, Millotingo,2,3000,0,1,1,2,Huancayo
